inst_id,country,name,title_verbatim,matched_rule,verdict,tier,group_or_dept,other_affiliations,personal_url,evidence_url,notes
de-bht,de,Katharina Afflerbach,Prof. Dr. Katharina Afflerbach,Prof,include,T1,Professorin (Betriebswirtschaftslehre / Personalmanagement); Fachbereich I – Wirtschafts- und Gesellschaftswissenschaften; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/1733,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1733 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich I Personen list: Betriebswirtschaftslehre / Personalmanagement (https://www.bht-berlin.de/30)."
de-pik,de,Nico Bauer,Senior Scientist; Working Group Leader,Group Leader,review,,"RD3 - Transformation Pathways, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/transformation-pathways/staff-rd3,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Working group: Integrated Assessment Modelling (co-led with Jessica Strefler)."
de-pik,de,Jessica Strefler,"Working Group Leader; Lead Integrated Assessment Modelling Group, lead Carbon Management Team",Group Leader,review,,"RD3 - Transformation Pathways, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/transformation-pathways/staff-rd3,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Working group: Integrated Assessment Modelling."
de-pik,de,Michael Pahle,Working Group Leader,Group Leader,review,,"RD3 - Transformation Pathways, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/transformation-pathways/staff-rd3,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Working group: Climate & Energy Policy."
de-pik,de,Franziska Piontek,Working Group Leader,Group Leader,review,,"RD3 - Transformation Pathways, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/transformation-pathways/staff-rd3,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Working group: Socioeconomic Transitions; the group page prints 'Franziska Piontek & NN', i.e. a vacant co-lead slot."
de-pik,de,Inga Sauer,Working Group Leader,Group Leader,review,,"RD3 - Transformation Pathways, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/transformation-pathways/staff-rd3,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Working group: Inter-Sectoral Impact Attribution and Future Risks."
de-pik,de,Jacob Schewe,Working Group Leader; FutureLab Leader,Group Leader,review,,"RD3 - Transformation Pathways, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/transformation-pathways/staff-rd3,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Working group: Impacts of climate change on human population dynamics; FutureLab Security & Migration (https://www.pik-potsdam.de/en/institute/futurelabs-science-units/security-ethnic-conflicts-and-migration), co-led with Barbora Šedová."
de-pik,de,Barbora Šedová,FutureLab Leader,,unknown,,"RD3 - Transformation Pathways, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/transformation-pathways/staff-rd3,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. FutureLab Security, Ethnic Conflicts and Migration."
de-pik,de,Lavinia Baumstark,Lab Leader,,unknown,,"RD3 - Transformation Pathways, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/transformation-pathways/staff-rd3,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Energy Transition Lab."
de-pik,de,Robert Pietzcker,Senior Scientist; Deputy Lab Leader,,unknown,,"RD3 - Transformation Pathways, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/transformation-pathways/staff-rd3,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. confidence=low on inclusion: deputy lab leader inside the Energy Transition Lab, with 'Senior Scientist' as the printed position."
de-pik,de,Falko Ueckerdt,Senior Scientist and Deputy Lab Leader,,unknown,,"RD3 - Transformation Pathways, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/transformation-pathways/staff-rd3,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. confidence=low on inclusion: deputy lab leader inside the Energy Transition Lab, with 'Senior Scientist' as the printed position."
de-pik,de,Anders Levermann,Head of Research Department,,unknown,,"RD4 - Complexity Science, Potsdam-Institut für Klimafolgenforschung (PIK)","Universität Potsdam — Institut für Physik und Astronomie (joint appointment, https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations)",,https://www.pik-potsdam.de/en/institute/departments/complexity-science/staff-rd4,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. RD4 is the department named in the task's directory URL; its own page describes it as 'Machine Learning, Nonlinear Methods and Decision Strategies'."
de-pik,de,Norbert Marwan,"Deputy Head of Research Department; Head Research Group ""Time Series Analysis"", Adjunct Professor University of Potsdam",Deputy Head,exclude,,"RD4 - Complexity Science, Potsdam-Institut für Klimafolgenforschung (PIK)",Universität Potsdam — Institut für Geowissenschaften and Institut für Physik und Astronomie (listed as Prof. Dr. habil. Norbert Marwan under 'Weitere Professuren und Dozenten' on https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations); the PIK staff page itself prints 'Adjunct Professor University of Potsdam',,https://www.pik-potsdam.de/en/institute/departments/complexity-science/staff-rd4,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Working group: Time Series Analysis."
de-pik,de,Leonie Wenz,Lab Leader; Deputy Head of Research Department,Deputy Head,exclude,,"RD4 - Complexity Science, Potsdam-Institut für Klimafolgenforschung (PIK)","Technische Universität Berlin — Fakultät VI Planen Bauen Umwelt (joint appointment, https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations)",,https://www.pik-potsdam.de/en/institute/departments/complexity-science/staff-rd4,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Societal Transition and Well-being Lab (https://www.pik-potsdam.de/en/institute/labs/societal-transition-and-well-being), co-led with Linus Mattauch."
de-pik,de,Niklas Boers,Working Group Leader,Group Leader,review,,"RD4 - Complexity Science, Potsdam-Institut für Klimafolgenforschung (PIK)",Technische Universität München — TUM School of Engineering and Design (listed as Prof. Dr. Niklas Boers under 'Weitere Professuren und Dozenten' on https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations),,https://www.pik-potsdam.de/en/institute/departments/complexity-science/staff-rd4,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Working group: Artificial Intelligence; the group page prints 'Prof. Dr. Niklas Boers'. Split-post case: he holds a TUM professorship in parallel, so his principal desk may be Munich rather than Potsdam — flagged, not resolved."
de-pik,de,Jobst Heitzig,Senior Scientist; Working Group Leader,Group Leader,review,,"RD4 - Complexity Science, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/complexity-science/staff-rd4,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Working group: Behavioural Game Theory and Interacting Agents (BEGA)."
de-pik,de,Frank Hellmann,"Working Group Leader; Head of Software, Data and Modeling Council",Group Leader,review,,"RD4 - Complexity Science, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/complexity-science/staff-rd4,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Working group: Infrastructure and Complex Networks."
de-pik,de,Linus Mattauch,"Lab Leader (Societal Transition and Well-being, co-lead with Leonie Wenz)",,unknown,,"RD4 - Complexity Science, Potsdam-Institut für Klimafolgenforschung (PIK)",Technische Universität Berlin — Fakultät VII Wirtschaft und Management (listed as Prof. Dr. Linus Mattauch under 'Weitere Professuren und Dozenten' on https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations),,https://www.pik-potsdam.de/en/institute/labs/societal-transition-and-well-being,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Named as a Lab Leader on the lab page; he does not appear under a leadership role on the RD4 staff list, so the lab page is the evidence. confidence=low on department attribution."
de-pik,de,Helga Weisz,Lead (FutureLab Social Metabolism and Impacts),,unknown,,"FutureLab Social Metabolism and Impacts, Potsdam-Institut für Klimafolgenforschung (PIK)","Humboldt-Universität zu Berlin — Institut für Kulturwissenschaft und Institut für Sozialwissenschaften (joint appointment, listed as Prof. Dr. Helga Weisz on https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations)",,https://www.pik-potsdam.de/en/institute/futurelabs-science-units/social-metabolism-and-impacts,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Page prints 'Prof. Helga Weisz'."
de-pik,de,Peter-Paul Pichler,Deputy Lead (FutureLab Social Metabolism and Impacts),,unknown,,"FutureLab Social Metabolism and Impacts, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/futurelabs-science-units/social-metabolism-and-impacts,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. confidence=low on inclusion: deputy of a FutureLab rather than head of an independent group."
de-pik,de,Sabine Fuss,Working Group Leader; Head of Research Department,Group Leader,review,,"RD5 - Climate Economics and Policy - MCC Berlin, Potsdam-Institut für Klimafolgenforschung (PIK)","Humboldt-Universität zu Berlin — Geographisches Institut (joint appointment, https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations); Mercator Research Institute on Global Commons and Climate Change (MCC) Berlin",,https://www.pik-potsdam.de/en/institute/departments/climate-economics-and-policy/team,"site=Berlin (PIK location Berlin, EUREF-Campus 19, Torgauer Str. 12-15, 10829 Berlin) — https://www.pik-potsdam.de/en/institute/contact/location-berlin states 'The PIK location Berlin (MCC)'; this person's department is RD5 'Climate Economics and Policy - MCC Berlin', the department PIK runs jointly with the Mercator Research Institute on Global Commons and Climate Change (MCC) at that Berlin address. Recorded as Berlin rather than Potsdam; the pages fetched do not give a per-person desk location, so an individual RD5 member could in principle sit in Potsdam — flagged rather than guessed. Working group: Sustainable Carbon Management."
de-pik,de,Matthias Kalkuhl,Head of Research Department,,unknown,,"RD5 - Climate Economics and Policy - MCC Berlin, Potsdam-Institut für Klimafolgenforschung (PIK)","Universität Potsdam — Wirtschafts- und Sozialwissenschaftliche Fakultät (joint appointment, https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations); Mercator Research Institute on Global Commons and Climate Change (MCC) Berlin",,https://www.pik-potsdam.de/en/institute/departments/climate-economics-and-policy/team,"site=Berlin (PIK location Berlin, EUREF-Campus 19, Torgauer Str. 12-15, 10829 Berlin) — https://www.pik-potsdam.de/en/institute/contact/location-berlin states 'The PIK location Berlin (MCC)'; this person's department is RD5 'Climate Economics and Policy - MCC Berlin', the department PIK runs jointly with the Mercator Research Institute on Global Commons and Climate Change (MCC) at that Berlin address. Recorded as Berlin rather than Potsdam; the pages fetched do not give a per-person desk location, so an individual RD5 member could in principle sit in Potsdam — flagged rather than guessed. Working group: Welfare and Policy Design / Wohlfahrt und Politikdesign."
de-pik,de,Felix Creutzig,Working Group Leader,Group Leader,review,,"RD5 - Climate Economics and Policy - MCC Berlin, Potsdam-Institut für Klimafolgenforschung (PIK)","Technische Universität Berlin — Fakultät VI Planen Bauen Umwelt (joint appointment, https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations); Mercator Research Institute on Global Commons and Climate Change (MCC) Berlin",,https://www.pik-potsdam.de/en/institute/departments/climate-economics-and-policy/team,"site=Berlin (PIK location Berlin, EUREF-Campus 19, Torgauer Str. 12-15, 10829 Berlin) — https://www.pik-potsdam.de/en/institute/contact/location-berlin states 'The PIK location Berlin (MCC)'; this person's department is RD5 'Climate Economics and Policy - MCC Berlin', the department PIK runs jointly with the Mercator Research Institute on Global Commons and Climate Change (MCC) at that Berlin address. Recorded as Berlin rather than Potsdam; the pages fetched do not give a per-person desk location, so an individual RD5 member could in principle sit in Potsdam — flagged rather than guessed. Working group: Cities: Data Science and Sustainable Planning."
de-pik,de,Jan C. Minx,Working Group Leader,Group Leader,review,,"RD5 - Climate Economics and Policy - MCC Berlin, Potsdam-Institut für Klimafolgenforschung (PIK)",Mercator Research Institute on Global Commons and Climate Change (MCC) Berlin,,https://www.pik-potsdam.de/en/institute/departments/climate-economics-and-policy/team?b_start:int=30,"site=Berlin (PIK location Berlin, EUREF-Campus 19, Torgauer Str. 12-15, 10829 Berlin) — https://www.pik-potsdam.de/en/institute/contact/location-berlin states 'The PIK location Berlin (MCC)'; this person's department is RD5 'Climate Economics and Policy - MCC Berlin', the department PIK runs jointly with the Mercator Research Institute on Global Commons and Climate Change (MCC) at that Berlin address. Recorded as Berlin rather than Potsdam; the pages fetched do not give a per-person desk location, so an individual RD5 member could in principle sit in Potsdam — flagged rather than guessed. Working group: Evidence for Climate Solutions."
de-pik,de,Jan Christoph Steckel,Working Group Leader,Group Leader,review,,"RD5 - Climate Economics and Policy - MCC Berlin, Potsdam-Institut für Klimafolgenforschung (PIK)","Technische Universität München (joint appointment, listed as Prof. Dr. Jan Steckel on https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations); Mercator Research Institute on Global Commons and Climate Change (MCC) Berlin",,https://www.pik-potsdam.de/en/institute/departments/climate-economics-and-policy/team?b_start:int=60,"site=Berlin (PIK location Berlin, EUREF-Campus 19, Torgauer Str. 12-15, 10829 Berlin) — https://www.pik-potsdam.de/en/institute/contact/location-berlin states 'The PIK location Berlin (MCC)'; this person's department is RD5 'Climate Economics and Policy - MCC Berlin', the department PIK runs jointly with the Mercator Research Institute on Global Commons and Climate Change (MCC) at that Berlin address. Recorded as Berlin rather than Potsdam; the pages fetched do not give a per-person desk location, so an individual RD5 member could in principle sit in Potsdam — flagged rather than guessed. Working group: Political Economy; the group page prints 'Head: Jan Christoph Steckel'."
de-pik,de,Kai Lessmann,Working Group Leader,Group Leader,review,,"RD5 - Climate Economics and Policy - MCC Berlin, Potsdam-Institut für Klimafolgenforschung (PIK)",Mercator Research Institute on Global Commons and Climate Change (MCC) Berlin,,https://www.pik-potsdam.de/en/institute/departments/climate-economics-and-policy/team?b_start:int=30,"site=Berlin (PIK location Berlin, EUREF-Campus 19, Torgauer Str. 12-15, 10829 Berlin) — https://www.pik-potsdam.de/en/institute/contact/location-berlin states 'The PIK location Berlin (MCC)'; this person's department is RD5 'Climate Economics and Policy - MCC Berlin', the department PIK runs jointly with the Mercator Research Institute on Global Commons and Climate Change (MCC) at that Berlin address. Recorded as Berlin rather than Potsdam; the pages fetched do not give a per-person desk location, so an individual RD5 member could in principle sit in Potsdam — flagged rather than guessed. Working group: Public Economics and Climate Finance."
de-pik,de,Nicolas Koch,Lab Leader,,unknown,,"RD5 - Climate Economics and Policy - MCC Berlin, Potsdam-Institut für Klimafolgenforschung (PIK)",Mercator Research Institute on Global Commons and Climate Change (MCC) Berlin,,https://www.pik-potsdam.de/en/institute/departments/climate-economics-and-policy/team?b_start:int=30,"site=Berlin (PIK location Berlin, EUREF-Campus 19, Torgauer Str. 12-15, 10829 Berlin) — https://www.pik-potsdam.de/en/institute/contact/location-berlin states 'The PIK location Berlin (MCC)'; this person's department is RD5 'Climate Economics and Policy - MCC Berlin', the department PIK runs jointly with the Mercator Research Institute on Global Commons and Climate Change (MCC) at that Berlin address. Recorded as Berlin rather than Potsdam; the pages fetched do not give a per-person desk location, so an individual RD5 member could in principle sit in Potsdam — flagged rather than guessed. Policy Evaluation Lab (https://www.pik-potsdam.de/en/institute/labs/policy-evaluation), which prints 'Lead: Dr. Hannah Klauber, Dr. Nicolas Koch'."
de-pik,de,Hannah Heiliger,Lab Leader,,unknown,,"RD5 - Climate Economics and Policy - MCC Berlin, Potsdam-Institut für Klimafolgenforschung (PIK)",Mercator Research Institute on Global Commons and Climate Change (MCC) Berlin,,https://www.pik-potsdam.de/en/institute/departments/climate-economics-and-policy/team,"site=Berlin (PIK location Berlin, EUREF-Campus 19, Torgauer Str. 12-15, 10829 Berlin) — https://www.pik-potsdam.de/en/institute/contact/location-berlin states 'The PIK location Berlin (MCC)'; this person's department is RD5 'Climate Economics and Policy - MCC Berlin', the department PIK runs jointly with the Mercator Research Institute on Global Commons and Climate Change (MCC) at that Berlin address. Recorded as Berlin rather than Potsdam; the pages fetched do not give a per-person desk location, so an individual RD5 member could in principle sit in Potsdam — flagged rather than guessed. Policy Evaluation Lab."
de-pik,de,Hannah Klauber,Lead (Policy Evaluation Lab),,unknown,,"RD5 - Climate Economics and Policy - MCC Berlin, Potsdam-Institut für Klimafolgenforschung (PIK)",Mercator Research Institute on Global Commons and Climate Change (MCC) Berlin,,https://www.pik-potsdam.de/en/institute/labs/policy-evaluation,"site=Berlin (PIK location Berlin, EUREF-Campus 19, Torgauer Str. 12-15, 10829 Berlin) — https://www.pik-potsdam.de/en/institute/contact/location-berlin states 'The PIK location Berlin (MCC)'; this person's department is RD5 'Climate Economics and Policy - MCC Berlin', the department PIK runs jointly with the Mercator Research Institute on Global Commons and Climate Change (MCC) at that Berlin address. Recorded as Berlin rather than Potsdam; the pages fetched do not give a per-person desk location, so an individual RD5 member could in principle sit in Potsdam — flagged rather than guessed. confidence=low: named as a Lead on the Policy Evaluation Lab page but does not appear with a leadership role on the RD5 team listing fetched (which is paginated at 30 entries per page)."
de-pik,de,Detlef Sprinz,(no PIK position title printed; appears only in PIK's 'Weitere Professuren und Dozenten / Further professorships and lecturers' table),Professor,include,T1,Potsdam-Institut für Klimafolgenforschung (PIK) — department not established,Universität Potsdam — Wirtschafts- und Sozialwissenschaftliche Fakultät (listed as Prof. Detlef Sprinz on https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations),,https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations,site=unclear. confidence=low on inclusion AND on site: Holds a University of Potsdam professorship per PIK's own table but appears with no group-leadership role on any PIK staff page fetched. Written as a row rather than dropped so the case is visible downstream.
de-pik,de,Nicola Botta,(no PIK position title printed; appears only in PIK's 'Weitere Professuren und Dozenten / Further professorships and lecturers' table),Professor,include,T1,Potsdam-Institut für Klimafolgenforschung (PIK) — department not established,Universität Potsdam — Institut für Informatik und Computational Science (listed as Dr. Nicola Botta on https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations),,https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations,site=unclear. confidence=low on inclusion AND on site: PIK's table lists him as teaching at UP's computer science institute; no PIK group-leadership role found on the staff pages fetched. Written as a row rather than dropped so the case is visible downstream.
de-pik,de,Max Franks,(no PIK position title printed; appears only in PIK's 'Weitere Professuren und Dozenten / Further professorships and lecturers' table),Professor,include,T1,Potsdam-Institut für Klimafolgenforschung (PIK) — department not established,Technische Universität Berlin — Institut für Landschaftsarchitektur und Umweltplanung (listed as Dr. Max Franks on https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations),,https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations,"site=unclear. confidence=low on inclusion AND on site: PIK staff listing gives his position as 'Senior Scientist' in RD5 Public Economics and Climate Finance, i.e. inside another group. Written as a row rather than dropped so the case is visible downstream."
de-pik,de,Simon Feindt,(no PIK position title printed; appears only in PIK's 'Weitere Professuren und Dozenten / Further professorships and lecturers' table),Professor,include,T1,Potsdam-Institut für Klimafolgenforschung (PIK) — department not established,Technische Universität Berlin — Institut für Landschaftsarchitektur und Umweltplanung (listed as Dr. Simon Feindt on https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations),,https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations,site=unclear. confidence=low on inclusion AND on site: No PIK group-leadership role found on the staff pages fetched. Written as a row rather than dropped so the case is visible downstream.
de-pik,de,Nico Wunderling,(no PIK position title printed; appears only in PIK's 'Weitere Professuren und Dozenten / Further professorships and lecturers' table),Professor,include,T1,Potsdam-Institut für Klimafolgenforschung (PIK) — department not established,Goethe University Frankfurt — Center for Critical Computational Studies (listed as Prof. Dr. Nico Wunderling on https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations),,https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations,"site=unclear. confidence=low on inclusion AND on site: PIK's table lists his professorship at Frankfurt; his principal post therefore looks to be Frankfurt, not Potsdam. Written as a row rather than dropped so the case is visible downstream."
de-saarland-university,de,Sven Apel,Professur für Informatik mit Schwerpunkt Softwaretechnik,Prof,include,T1,Fachrichtung Informatik – Software Engineering and Programming Methodology,,https://www.se.cs.uni-saarland.de/apel/,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,
de-saarland-university,de,Michael Backes,Professur für Sicherheit und Kryptographie (CISPA),Prof,include,T1,Fachrichtung Informatik – Information Security and Cryptography,CISPA Helmholtz-Zentrum für Informationssicherheit (Wissenschaftlicher Direktor / Scientific Director),https://cispa.de/de/people/backes,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,Chair name itself carries the CISPA affiliation
de-saarland-university,de,Markus Bläser,Professur für Informatik / Komplexitätstheorie,Prof,include,T1,Fachrichtung Informatik – Computational Complexity,,https://cc.cs.uni-saarland.de/mblaeser/,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,
de-saarland-university,de,André Brinkmann,Professur für High-Performance Computing,Prof,include,T1,Fachrichtung Informatik – Hochleistungsrechnen,,https://www.uni-saarland.de/lehrstuhl/brinkmann.html,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,
de-saarland-university,de,Vera Demberg,Professur für Informatik und Computerlinguistik,Prof,include,T1,Fachrichtung Informatik – Computer Science and Computational Linguistics,,https://www.uni-saarland.de/lehrstuhl/demberg.html,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,
de-saarland-university,de,Jens Dittrich,"Professur für Informatik, insbesondere Datenbanken und Informationssysteme",Prof,include,T1,"Fachrichtung Informatik – Databases, Data Management, and Big Data Analytics",,http://www.infosys.cs.uni-saarland.de/index.php,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,
de-saarland-university,de,Anna Maria Feit,Professur für Informatik / Human-Computer Interaction,Prof,include,T1,Fachrichtung Informatik – Computational Interaction,,http://annafeit.de/,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,
de-saarland-university,de,Aleksei Gurevich,Juniorprofessur für Human Microbe Systems Bioinformatics,Prof,include,T1,Fachrichtung Informatik – Human-Microbe Systems Bioinformatics,Center for Bioinformatics (CBI); Helmholtz-Zentrum für Infektionsforschung,https://www.helmholtz-hips.de/en/research/teams/team/human-microbe-systems-bioinformatics/,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,Name also spelled Alexey Gurevich on SIC directory
de-saarland-university,de,Sebastian Hack,Professur für Informatik / Programming,Prof,include,T1,Fachrichtung Informatik – Compiler Design,,http://www.prog.uni-saarland.de/people.php?id=1,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,
de-saarland-university,de,Thorsten Herfet,Professur für Nachrichtentechnik,Prof,include,T1,Fachrichtung Informatik – Telecommunications,,http://www.nt.uni-saarland.de/,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,
de-saarland-university,de,Holger Hermanns,Professur für Informatik / Dependable Systems and Software,Prof,include,T1,Fachrichtung Informatik – Dependable Systems and Software,,http://depend.cs.uni-sb.de/index.php?id=166,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,
de-saarland-university,de,Jörg Hoffmann,Professur für Grundlagen der Künstlichen Intelligenz,Prof,include,T1,Fachrichtung Informatik – Foundations of Artificial Intelligence,,http://fai.cs.uni-saarland.de/hoffmann/,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,
